id,isi,link,judul,images,tanggal
20,"Warga sekolah diminta secara bersama-sama menyukseskan program sekolah. Dalam menjalankan program maupun kegiatan, disiplin menjadi kunci yang penting. Hal ini terungkap dalam kegiatan upacara bendera pada Senin (20/11) pagi tadi.  Bertindak sebagai pembina upacara Kadek Thera Oktariyani, M.Pd selaku guru BK.\r\n\r\nKadek Thera Oktariyani, M.Pd  mengawali arahannya dengan melakukan evaluasi terhadap jalannya upacara yang baginya sudah berjalan dengan baik. Namun demikian siswa yang bertugas menjadi perangkat upacara selanjutnya  diharapkan tetap mempersiapkan diri dengan baik. Lebih lanjut, pihaknya berpesan agar siswa  mengikuti upacara bendera dengan disiplin.  Siswa diharapkan membiasakan diri untuk saling menghargai, menyimak dengan baik ketika ada yang berbicara di depan. Ketika ada di kelas, siswa juga diminta belajar dengan disiplin. Jangan sampai ketika tidak diawasi siswa justru menunjukkan sikap atau tindakan yang kurang baik. \r\n\r\nLebih lanjut, dirinya yang juga  dipercaya mendampingi beberapa program sekolah seperti Pelita Memikat dan Pesona Smanser berpesan kepada seluruh siswa agar mendukung setiap program sekolah untuk kemajuan bersama.  Sekolah sudah berusaha mewadahi atau memfasilitasi siswa, selanjutnya seluruh warga sekolah juga diharapkan bersinergi untuk menyukseskan program tersebut. \r\n\r\nPada kesempatan ini, kegiatan diisi dengan penyerahan piala kejuaraan diantaranya adalah Juara II Lomba mading jenjang pelajar SMA/SMK/MA  se-kabupaten Buleleng dalam rangka kegiatan FRACTAL Tahun 2023 yang diraih oleh Komang Putri Raju, Ida Ayu Kade Dhammita Pitusta, dan Kadek Tery Diandra Ananta. Kemudian beberapa kejuaraan dalam ajang Kejuaraan Sitembak 3 Tingkat Kabupaten Buleleng Tahun 2023 yaitu Juara I Seni tunggal oleh Kadek Selli Fridayani, Juara II Seni Tunggal Putri oleh Putu Apriliani, Juara II Seni Tunggal Solo Kreatif oleh Komang Novia Suryani, Juara I Seni Tunggal IPSI Putri oleh Mutiara Hati Agripina, Juara II Seni Tunggal Putri oleh Ida Ayu Kade Manik Widyastini, Juara II Seni Ganda Putri oleh Mutiara Hati Agripina dan Kadek Selli Fridayani. (hms/mus)",https://www.instagram.com/p/Cz3SBmsLXKE/?utm_source=ig_web_copy_link&igshid=MzRlODBiNWFlZA==,????? ??????? ??????? ???? ???????? ??? ????????? ??????? ???????,c3c50bb4c311d3db449ae96c39fcd604.jpg,2023-11-20
21,"Dalam rangka peringatan HGN tahun 2023 dan HUT PGRI ke-78, warga SMA Negeri 1 Seririt mengikuti upacara bendera bertempat di lapangan upacara pada Sabtu (25/11) pagi tadi. Bertindak sebagai pembina upacara Putu Agustiasa Harmaya, S.Pd selaku Guru Matematika yang juga bertugas sebagai Waka Sarpras. Ada hal yang menarik dalam upacara kali ini, semua perangkat upacara disi oleh para guru.  \r\n\r\nPada peringatan kali ini, Mendikbudristek RI Nadiem Anwar Makarim dalam sambutannya yang dibacakan oleh pembina upacara kembali mengingatkan mengenai beberapa capaian dari Merdeka Belajar seperti penghapusan UN yang diganti dengan Asesmen Nasional. Kemudian peluncuran kurikulum merdeka yang dipandangnya sangat dinanti-nanti oleh para guru karena melalui kurikulum ini guru dapat merdeka untuk berkreativitas dan berinovasi mengembangkan pembelajaran. Guru juga dibantu dengan adanya Platform Merdeka Mengajar (PMM). \r\n\r\nCapaian lainnya yaitu peluncuran Pendidikan Guru Penggerak yang diharapkan dapat mendorong lahirnya generasi baru kepala sekolah dan pengawas yang mampu memimpin perubahan nyata. Dalam hal jumlah ASN, dikatakannnya pemerintah selama ini telah mengupayakan agar target satu juta ASN PPPK tercapai untuk memenuhi kebutuhan dan kesejahteraan pendidik. \r\n\r\nDalam peringatan HGN tahun ini, SMA Negeri 1 Seririt juga mengikuti perayaan di tingkat kecamatan berupa lomba-lomba yang dilaksanakan oleh PGRI Kecamatan Seririt.  Tim Smanser berhasil meraih juara II Lomba Karaoke Putra oleh Gede Aan Karisma, S.Pd., Juara II Lomba Makakawin oleh Nyoman Suarjana, S.Pd.B dan Putu Agustiasa Harmaya, S.Pd, dan Juara II Paduan Suara oleh Ni Wayan Budiari, S.Pd dkk (hms/mus)",https://www.instagram.com/p/C0GbYSUrOH7/?utm_source=ig_web_copy_link&igshid=MzRlODBiNWFlZA==,"????????? ???, ????? ??????? ????? ??????? ??????? ??? ????????? ???? ????",59be180dc92d69405f777000b883cb94.jpg,2023-11-25
22,"SERIRIT - SMA Negeri 1 Seririt mengikuti kegiatan Penilaian Kinerja Kepala Sekolah (PKKS) yang berlangsung pada Rabu (29/11) kemarin. Kegiatan yang merupakan agenda rutin setiap tahun ini berlangsung pada pukul 08.00 pagi. Hadir sebagai tim penilai yaitu Pengawas Disdikpora Provinsi Bali Gusti Nyoman Astika, M.Pd dan Putu Marjani, S.Pd. Tim penilai diterima oleh kepala sekolah bersama staf pimpinan di ruang kepala sekolah. \r\n\r\nKepala SMA Negeri 1 Seririt, Ngurah Putu Wiswayana, S.Pd., M.Pd dalam sambutannya menyampaikan bahwa dalam kapasitasnya sebagai kepala sekolah yang terbilang belum genap setahun, pihaknya selama ini telah melakukan beberapa terobosan yang diharapkan membawa kemajuan bagi sekolah. Dimulai dari menata publikasi dan hubungan dengan stakeholder terkait, blended learning, pengembangan siswa berdasarkan cita-cita dengan program “Pelita Memikat”,  pembinaan siswa dengan program “Pesona Smanser”,  refleksi pembelajaran secara rutin, penataan ekstrakurikuler,  penataan aset serta sarana dan prasarana  sekolah, dan program lainnya. \r\n\r\nSelanjutnya, kegiatan penilaian dilaksanakan di dua tempat dengan mengacu pada beberapa aspek penilaian seperti pengembangan diri dan orang lain, kepemimpinan pembelajaran, kepemimpinan manajemen sekolah, dan kepemimpinan pengembangan sekolah. Tim penilai juga memperdalam data dengan melakukan wawancara kepada warga sekolah seperti guru dan siswa terkait dengan kepemimpinan atau manajemen  kepala sekolah selama ini. \r\n\r\nSementara itu, tim penilai yang diwakili oleh Gusti Nyoman Astika, M.Pd  diakhir kegiatan menyampaikan secara umum pihaknya mengapresiasi upaya yang telah dilakukan oleh kepala sekolah selama ini. Namun demikian, ada beberapa hal yang perlu terus ditingkatkan oleh sekolah agar semakin maju. Diantaranya yaitu menyangkut program literasi numerasi yang harus terancang dengan baik sebagai tindak lanjut dari rapor pendidikan. Selanjutnya,  tim PKB yang ada di sekolah diharapkan aktif merencanakan program pengembangan guru. Sekolah juga harus memiliki program supervisi mulai dari perencanaan pelaksanaan sampai pada penilaian. Data lengkap siswa dalam bentuk buku atau sistem informasi juga diperlukan. (hms/mus)",https://www.instagram.com/p/C0SuFGRvwnR/?utm_source=ig_web_copy_link&igshid=MzRlODBiNWFlZA==,"????? ????, ????? ????????? ???????? ??????? ??? ??????? ???????",74eca1aa3a522438f24065193d267d26.jpg,2023-11-30
23,"SMA Negeri 1 Seririt atau yang dikenal dengan Smanser kembali merayakan HUT yang ke-49. Sejak didirikan secara resmi pada 1 Januari 1975, SMA Negeri 1 Seririt selama ini tetap eksis menjadi bagian dalam memajukan dunia pendidikan khususnya di wilayah Buleleng Barat. Perayaan HUT kali ini berlangsung selama sebulan  dan dibuka secara resmi pada Senin (04/12) kemarin yang disi juga dengan kegiatan parade.  \r\n\r\nKetua Panitia Kadek Maharjaya, S.Pd dalam lapaorannya mengatakan bahwa kegiatan HUT merupakan momentum bagi warga sekolah khususnya siswa untuk mengembangkan minat dan bakatnya.  Perayaan HUT tahun ini mengambil tema “Tingkatkan Semangat Kompetisi, Inovatif, dan Kolaborasi dalam Keberagaman”. Tema tersebut diangkat dengan tujuan untuk menggali berbagai potensi inovatif yang ada pada siswa, lalu menjadikan perbedaan itu sebagai sebuah harmonisasi yang dapat menyatukan rasa persaudaraan antar warga sekolah.\r\n\r\nLebih lanjut disampaikan kegiatan HUT tahun ini disi dengan kegiatan lomba Gerak Jalan Kreasi antar siswa, lomba Karaoke siswa SMP Kelas IX-SMP Se-Kabupaten Buleleng, lomba Fasion Show dan Putra Putri antar kelas  X dan XI, lomba Tari Kreasi antar angkatan, eksebisi Basket, Voly dan Footsal antar sekolah, lomba Outbond antar angkatan, lomba E-Sport (Mobile Legends), lomba plang Nama Kelas, lomba Design Grafis, lomba Short Movie Online, dan Bhakti Sosial. \r\n\r\nSementara itu, Camat Seririt yang diwakili oleh Kasi Sosial dan Budaya Gede Yasa, S.Ag dalam sambutannya menyampaikan ucapan selamat kepada seluruh warga SMA Negeri 1 Seririt yang  merayakan ulang tahun ke-49. Selaku bagian dari pemerintah pihaknya mengharapkan semoga Smanser terus bisa eksis memberikan layanan pendidikan yang berkualitas untuk masyarakat Seririt dan Buleleng pada umumnya. (hms/mus)",https://www.instagram.com/p/C0ds-cCr76M/?utm_source=ig_web_copy_link&igshid=MzRlODBiNWFlZA==,"??????? ??? ??-??, ??????? ????? ???????? ????????? ??????? ??? ??????????",f7d746f2494e6a1655bf762a5a77547f.jpg,2023-12-04
24,"Dalam rangka memeriahkan HUT ke-49, keluarga Besar SMA Negeri 1 Seririt melaksanakan kegiatan bakti sosial di dua tempat berbeda. Kegiatan yang  sejalan dengan visi sekolah ini dilaksanakan di Pura Gede Pengastulan yang diikuti oleh siswa kelas XII dan di Pantai Lokapaksa yang diikuti oleh siswa kelas XI. Turut serta dalam kegiatan ini wali kelas masing-masing dan dikoordinatori oleh OSIS. Kegiatan berlangsung kurang lebih dua jam pada Rabu (13/12) kemarin. \r\n\r\nKetua Panitia HUT Kadek Maharjaya, S.Pd mengatakan bahwa selain kegiatan lomba, eksebisi, dan hiburan, kegiatan HUT kali ini juga diisi dengan acara bakti sosial sebagai wujud pengabdian lembaga terhadap lingkungan. Kegiatan menyasar dua tempat tersebut mengingat Desa Pengastulan dan Desa Lokapaksa merupakan desa penyangga yang notabene siswa SMA Negeri 1 Seririt banyak berasal dari dua desa tersebut. Melalui kegiatan ini diharapkan perayaan HUT kali ini lebih bermakna dan bermanfaat bagi banyak orang. \r\n\r\nKooordinator lapangan Gede Denta Mahendra Putra yang juga Ketua OSIS SMA Negeri 1 Seririt mengatakan kegiatan ini sepenuhnya didukung oleh siswa. Dengan membawa alat-alat kebersihan seperti sapu dan tas kresek mereka  memulai kegiatan pada pukul 07.00 Wita. Setelah melakukan pembersihan hampir dua jam kegiatan pun diakhiri dengan harapan semoga apa yang telah dilakukan dapat bermanfaat untuk pihak setempat. Dikatakannya, kegiatan yang sama juga selama ini beberapa kali dilaksanakan oleh OSIS Smanser seperti di Pantai Seririt. \r\n\r\nKepala SMA Negeri 1 Seririt, Ngurah Putu Wiswayana, S.Pd.,M.Pd ketika diminta  keterangannya mengatakan bahwa pihaknya mengapresiasi apa yang dilakukan oleh warga sekolah sebagai bentuk untuk mengasah kepedulian warga sekolah terhadap lingkungan sekitar. Selama ini kegiatan bakti sosial juga sering dilakukan yang menyasar beberapa tempat di wilayah Seririt dan sekitarnya. Selain sebagai wujud implementasi visi sekolah, hal semacam ini juga dapat melatih sosial emosional siswa. (hms/mus)",https://www.instagram.com/p/C001v06rIR3/?utm_source=ig_web_copy_link&igshid=MzRlODBiNWFlZA==,"????????? ???, ????? ??????? ??????? ????? ?????? ?? ??????????? ??? ?????????",063b39effbe0878eab1b5ee6152b66fd.jpg,2023-12-15
25,"SMA Negeri 1 Seririt kembali melaksanakan kegiatan pameran Projek Penguatan Profil Pelajar Pancasila (P5). Pelaksanaan pada tahun kedua ini dipusatkan di Aula dan beberapa ruang kelas  pada Jumat (15/12) kemarin. Hadir dalam acara ini manajemen sekolah, pengurus Komite, perwakilan orang tua, guru, dan seluruh siswa kelas X. \r\n\r\nKetua Pegelaran Projek Kadek Tuti Andayani, S.Pd dalam laporannya mengatakan bahwa tema yang dipilih dalam projek kali ini yaitu kearifan lokal dengan topik kreasi budaya Bali.  Pelaksanaan projek yang berlangsung selama dua bulan ini menghasilkan beberapa produk seperti sarana upakara berupa tamiang, gantungan, canang sari, gebogan, paketis, pejati. Produk yang dihasilkan ini juga  untuk  mendukung Perayaan Rahina Saraswati. “Hasil karya anak-anak sebenarnya digunakan untuk mendukung perayaan Saraswati tetapi sejauh ini sudah banyak yang terjual bahkan kita sampai kewalahan”, ungkapnya. \r\n\r\nKetua Komite SMA Negeri 1 Seririt Made Yasa Sumendra, S.Pd.,M.Pd dalam sambutannya menyampaikan apresiasi atas terlaksanakanya pameran P5 untuk tahun ini.  Kegiatan pameran projek ini diharapkan bisa menjadi wahana pelestarian budaya karena masalah pemahaman dan praktek budaya tampaknya  mulai tergerus di kalangan generasi muda. Harapan sebagai orang tua, apa pengalaman tambahan di sekolah bisa menjadi modal untuk terjun di masyarakat sekaligus wirausaha. “Apa yang dilakukan anak-anak harapannya dilanjutkan dalam aspek kewirausahaan sehingga nanti bisa  bermanfaat ketika terjun ke masyarakat ”, pungkasnya. \r\n\r\nDikonfirmasi terpisah, Kepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S.Pd.,M.Pd mengatakan pihaknya sangat mengapresiasi tim projek yang selama ini sudah mempersiapkan hingga bisa sampai pada pameran. Harapannya, apa yang dihasilkan oleh anak-anak bisa bermanfaat sebagai bekal keterampilan untuk di rumah dan masyarakat. Sekolah juga mendukung hal ini sebagai  pengembangan kewirausahaan mengingat sekolah juga selama ini telah melakukan kegiatan pembinaan bagi anak-anak yang memilih akan terjun di dunia kerja. (hms/mus).",<blank>,??????? ??????? ?????????? ??????? ?????? ????????? ?????? ??????? ?????????,919868a3e27a142fc2deda824fb1b24a.jpg,2023-12-16
26,"Keluarga besar SMA Negeri 1 Seririt merayakan rahina Saraswati dengan mengadakan persembahyangan bersama di Parhyangan Sekolah pada Sabtu (16/12) pagi tadi. Rahina Saraswati yang dipercaya sebagai turunnya ilmu pengetahuan ini dirayakan oleh segenap warga sekolah mulai dari sehari sebelumnya dengan kegiatan ngayah praktik keagamaan seperti membuat pajegan, pejati, dan canang sari. \r\n\r\nPada puncak acara pagi tadi, upacara diawali dengan melaksanakan pecaruan eka sata dilanjutkan dengan bakti  piodalan dan persembahyangan bersama yang dipuput oleh Ida Pedanda Gede Putra Kemenuh dari Gerya Apit Yeh. Selesai persembahyangan, upacara dilanjutkan dengan penampilan tari-tarian dari warga sekolah seperti tari Rejang Dewa, Rejang Sari, Rejang Puspa Puja, dan tari Topeng. Seluruh rangkaian upacara berjalan dengan baik dan lancar yang didukung oleh seluruh warga sekolah mulai dari persiapan sampai selesai. (hms)",https://www.instagram.com/p/C06XqKuLkYt/?utm_source=ig_web_copy_link,???????? ?????? ????????? ,871c9731e4cdee691ff7230c6b9244a2.jpg,2023-12-17
27,"SERIRIT - Dalam rangka mewujudkan generasi muda yang berbudaya, SMA Negeri 1 Seririt memanfaatkan liburan semester ganjil tahun pelajaran 2023/2024 dengan menyelenggarakan kegiatan Pasraman Kilat. Kegiatan berlangsung  selama dua hari yaitu tanggal 28 s.d 29 Desember 2023 dan dibuka secara resmi oleh Kepala Sekolah yang diwakili Waka Humas pada Kamis (28/12) kemarin. Turut hadir staf pimpinan, panitia, dan peserta dari siswa kelas X yang beragama Hindu. \r\n\r\nKetua panitia kegiatan Ni Komang Tria Hinduani, S.Pd dalam laporannya mengatakan bahwa kegiatan Pasraman Kilat dilakukan dengan tujuan untuk membina karakter serta meningkatkan keimanan dan ketakwaan anak-anak sehingga liburan siswa dapat diisi dengan hal-hal yang positif. Kegiatan ini terlaksana sesuai dengan edaran Dinas Pendidikan Kepemudaan dan Olahraga Provinsi Bali No B.31.420/3687/UPTD.BPTKK/Dikpora tertanggal 7 Desember 2023 tentang Pelaksanaan Pasraman Kilat. Selama dua hari, ada beberapa materi yang diberikan kepada siswa diantaranya tentang Etika Berbahasa Bali, Etika Berbusana Adat Bali, Budi Pekerti, Yoga, Dharmagita, dan Praktik Upakara. Adapun narasumber yang mengisi kegiatan ini yaitu berasal dari guru-guru SMA Negeri 1 Seririt. \r\n\r\nSementara itu, Kepala SMA Negeri 1 Seririt yang diwakili oleh Waka Humas I Kadek Mustika, S.Pd.B., M.Pd  dalam sambutannya mengatakan bahwa kegiatan pasraman kilat sesungguhnya sangat penting untuk membina karakter atau sikap siswa. Kegiatan ini juga sejalan dengan visi sekolah khususnya pada aspek cerdas, utamanya cerdas emosional dan spiritual. ""Kegiatan seperti ini sangat penting untuk pembinaan karakter dan jati diri anak-anak sehingga menjadi generasi muda yang berbudaya"" terangnya. \r\n\r\nLebih lanjut disampaikan untuk mewujudkan generasi muda yang berbudaya maka siswa harus dibekali dengan wawasan atau pengetahuan tentang budaya. Sebagai orang Bali siswa diharapkan dapat menggunakan bahasa Bali sesuai dengan tatanan atau aturan anggah-ungguhing basa dan juga berbusana dengan baik. Berbahasa dan berbusana yang baik juga harus diikuti dengan budi pekerti atau perilaku yang baik. Sebagai orang Bali dengan identitas budaya Bali maka siswa juga diharapkan dapat melakukan praktik keagamaan dengan baik seperti madharmagita, majejaitan, dan membuat sarana upakara lainnya. (hms/mus)",https://www.instagram.com/p/C1bjv9YrPzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"???????? ???????? ???? ?????????, ??????? ????? ???????? ?????",c19397f6cd9bc7f17956c7ddbda5035d.jpg,2023-12-30
28,"SMA Negeri 1 Seririt (SMANSER) merayakan Puncak HUT ke-49 setelah selama dua minggu diisi dengan berbagai kegiatan lomba.  Puncak perayaan HUT berlangsung dengan meriah di aula sekolah pada Rabu (3/1) kemarin dihadiri oleh Camat Seririt, Kapolsek Seririt, Danramil, Perwakilan BPD Cabang Seririt, Lurah Seririt, Ketua Komite, guru dan pegawai, serta seluruh siswa. Acara kali ini terasa spesial karena dihadiri oleh Kapolres Buleleng AKBP Ida Bagus Widwan Sutadi, S.I.K., M.H yang juga sebagai alumni angkatan 2000.\r\n\r\nKepala SMAN 1 Seririt Ngurah Putu Wiswayana, S.Pd., M.Pd dalam sambutannya menegaskan bahwa di usianya yang ke-49 Smanser telah banyak berkiprah dalam dunia pendidikan. Banyak alumni telah  sukses berkarir dalam berbagai bidang, baik itu di bidang pendidikan, TNI/Polri,  kepemerintahan, kesehatan, dan lain-lain. Dengan usianya yang semakin matang pihaknya berharap agar Smanser terus bisa memberikan yang terbaik, mewujudkan visi sekolah dan mengantarkan cita-cita anak.  Hal senada juga ditegaskan oleh Ketua Komite Made Yasa Sumendra, S.Pd.,M.Pd. yang menyampaikan selamat untuk Smanser serta berharap semoga semakin maju dan tetap dipercaya masyarakat.\r\n\r\nCamat Seririt I Gusti Putu Ngurah Mastika, S.STP.,MM dalam sambutannya menyampaikan selamat kepada seluruh civitas akademika SMA Negeri 1 Seririt yang merayakan HUT ke-48. Pihaknya mengharapkan di usia yang semakin dewasa semoga Smanser semakin kaya dengan prestasi dan inovasi. Dirinya juga berpesan kepada seluruh siswa SMA Negeri 1 Seririt bahwa dengan kemajuan jaman seperti sekarang peran guru tetap tidak tergantikan dalam penanaman karakter. Untuk itu seluruh siswa diharapkan selalu hormat kepada guru karena hal ini yang akan mengantarkan siswa menuju gerbang kesuksesan. \r\n\r\nSementara itu,  Kapolres Buleleng AKBP Ida Bagus Widwan Sutadi, S.I.K., M.H selaku alumni yang telah sukses menjadi pucuk pimpinan di Polres Buleleng mengawali kegiatanya dengan mengunjungi setiap sudut sekolah ditemani kepala sekolah dan puluhan anggota yang juga sesama alumni. Dalam sambutannya dirinya mengatakan sangat bangga menjadi alumni SMAN 1 Seririt. Berkat didikan para guru di Smanser akhirnya  dirinya bisa sukses meniti karir di kepolisian. Apa yang diraihnya  juga  tidak lepas dari usaha dan kerja kerasnya. Untuk itu, pihaknya berpesan kepada siswa Smanser agar selalu semangat belajar dan  fokus untuk menatap masa depan meraih cita-cita. “Saya bangga menjadi alumni Smanser dan bisa kembali lagi ke sekolah setelah sekian tahun. Saya berharap adik-adik semangat belajar dan bisa sukses meraih cita-cita”, harapnya.\r\n\r\nAcara puncak kali ini diisi dengan beberapa acara hiburan seperti karaoke dari beberapa guru dan siswa, penampilan bakat, band, dan dance. Pada puncak acara sorenya diisi dengan penampilan guest star Leeyonk Sinatra yang disambut antusias oleh seluruh warga sekolah.(hms/mus)",https://www.instagram.com/p/C1rmfHxLy1v/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"?????? ?????? ??? ??-??, ???????? ???????? ??????? ????????",4abcdb318b915b36939e3fa2ed14f027.jpg,2024-01-04
29,"SMA Negeri 1 Seririt kembali melaksanakan Pameran Projek Penguatan Profil Pelajar Pancasila (P5) dengan tema  Suara Demokrasi khususnya pada siswa kelas XI. Projek kali ini mengambil kegiatan utama Pemilihan Ketua OSIS masa bakti 2023/2024 yang tahapan kegiatannya  dimulai dari perekrutan calon, kampanye,  pemilihan, hingga pelantikan. \r\n\r\nKoordinator Projek Suara Demokrasi Gede Aan Karisma, S.Pd ketika ditemui di sekolah pada Rabu (7/2) siang mengatakan bahwa Projek Suara Demokrasi pada siswa kelas XI waktunya sekitar satu bulan karena pelaksanaannya beriringan dengan program bidang kesiswaan. Kegiatan projek berupa pemilihan Ketua OSIS diawali dengan penjaringan calon.  Ada tiga calon yang terdaftar yaitu Putu Sri Adnyani, Nyoman Satya Wiguna, dan I Gusti Ketut Suardika. Setelah ada calon, melalui KPU yang dibentuk selanjutnya masing-masing calon melakukan kampanye dibantu tim sukses  masing-masing. Setelah melewati proses pemungutan suara, dari tiga calon yang ada akhirnya Nyoman Satya Wiguna terpilih menjadi Ketua OSIS masa bakti 2023/2024. “Secara umum kegiatan sudah berjalan lancar, ke depan masalah waktu pelaksanaan akan kita disesuaikan lagi” ungkapnya.\r\n\r\nNyoman Satya Wiguna yang terpilih menjadi Ketua OSIS masa bakti 2023/2024 merupakan siswa kelas XI.4 yang mengusung visi menjadikan OSIS SMA Negeri 1 Seririt yang bertakwa kepada Tuhan Yang Maha Esa serta sebagai wadah aspirasi dan kolaborasi, demi terwujudnya nilai Profil Pelajar Pancasila. Ditanya mengenai kesannya setelah terpilih menjadi Ketua OSIS, dirinya mengatakan senang bisa melewati proses demokrasi di sekolah. “Kegiatan ini memberikan saya pengalaman berharga bagaimana bersuara meyakinkan teman-teman dengan visi misi yang saya usung. Harapannya semoga saya bisa menjalankan mandat ini dengan baik untuk membawa kemajuan sekolah dan OSIS” ungkapnya. \r\n\r\nSementara itu, Kepala SMA Negeri 1 Seririt yang diwakili oleh Waka Kurikulum Wayan Suarsa, S.Pd mengatakan bahwa Projek Penguatan Profil Pelajar Pancasila (P5) SMA Negeri 1 Seririt selama ini berjalan dengan sumber dana dari BOS Kinerja. Hasil dari projek yang dilakukan akan ditampilkan dalam bentuk pameran yang selama ini sudah beberapa kali berlangsung di sekolah. Khusus terkait projek Suara Demokrasi, harapannya siswa mampu merefleksikan makna demokrasi dan memahami bagaiamana implementasi demokrasi dan tantangannya khususnya dalam lingkup di skeolah. (hms/mus)",https://www.instagram.com/p/C3IKAuWLU6U/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,?? ????? ?????????  ??????? ?????????? ????????? ????? ????,3bf832b9627510913687e8ceb563cd2f.jpg,2024-02-09
30,"SERIRIT - SMA Negeri 1 Seririt (SMANSER) secara resmi membuka Perayaan Bulan Bahasa Bali VI Tahun 2024 pada Senin (12/2) lalu.  Kegiatan yang dilaksanakan di lapangan ini  berlangsung secara meriah dan diikuti oleh warga sekolah mulai dari guru, pegawai, dan seluruh siswa. Acara diawali dengan tari penyambutan yaitu Tari Pendet dan pembukaan ditandai dengan pemukulan gong. \r\n\r\nKetua Panitia kegiatan Kadek Juni Artawan, S.Pd dalam laporannya mengatakan Perayaan Bulan Bahasa kali ini mengambil tema Jana Kerthi: Dharma Sadhu Nuraga yang bermakna Bulan Bahasa Bali sebagai altar pemuliaan bahasa, aksara, dan sastra Bali, sumber kebenaran dan kebijaksanaan serta cinta kasih yang memperkuat jati diri krama Bali. Ada beberapa kegiatan yang dilakukan seperti lomba pangenter acara (ugrawakia), lomba sekar agung (kakawin), lomba ngwacen puisi, lomba vlog berbahasa Bali, serta pelatihan dan lomba ngetik aksara Bali. Kegiatan Lomba berlangsung selama dua hari yaitu tanggal 12 dan 13 Februari 2024. \r\n\r\nSementara itu, Kepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S.Pd., M.Pd dalam sambutannya mengatakan bahwa Perayaan Bulan Bahasa Bali merupakan momentum yang sangat penting untuk melestarikan bahasa, aksara, dan sastra Bali.  Bahasa Bali sudah menjadi jati diri orang Bali sehingga kita diharapkan ikut menjaga serta melestarikannya. Perayaan yang meriah juga menandakan bahwa perhatian lembaga terhadap bahasa Bali sangat besar. Pihaknya berharap, nantinya panitia dapat melaksanakan kegiatan dengan baik dan seluruh siswa ikut berpartisipasi pada semua jenis lomba yang diadakan. \r\n\r\nUntuk diketahui, SMA Negeri 1 Seririt setiap tahun ikut memeriahkan Bulan Bahasa Bali dengan berbagai kegiatan lomba. Hal ini ditegaskan oleh Waka Humas I Kadek Mustika, S.Pd.B, M.Pd yang juga selaku koordinator kegiatan Perayaan Bulan Bahasa Bali. Dirinya mengatakan bahwa selama ini lembaga sangat berkomitmen dalam upaya melestarikan bahasa Bali sesuai dengan Peraturan Gubernur Bali No 80 tahun 2018 tentang Perlindungan dan Penggunaan Bahasa, Aksara, dan Sastra Bali seta Penyelenggaraan Bulan Bahasa Bali. Hal ini dibuktikan dengan papan nama sekolah yang sudah beraksara Bali, penggunaan bahasa Bali pada hari Kamis, Purnama, Tilem, dan Hari Jadi Provinsi serta penyelenggaraan Bulan Bahasa Bali yang rutin setiap tahun (hms/mus).",https://www.instagram.com/p/C3Z7mpgrkCp/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"?????? ?????? ??????, ????? ?????? ???? ??? ?????? ? ??????? ????? ?????? ???????? ?????",d0f8b17a17b332d0b50b51785819cb1e.jpg,2024-02-15
